sender_account,receiver_account,transaction_amount,timestamp,is_fraud,tx_id
ACC000144,ACC003033,1292.32,2023-03-04 04:06:31,0,TX00025445
ACC004714,ACC003246,3298.14,2023-03-04 04:12:25,0,TX00025446
ACC002401,ACC000104,148.86,2023-03-04 04:13:32,0,TX00025447
ACC004359,ACC003186,132.42,2023-03-04 04:28:13,0,TX00025448
ACC001695,ACC000641,9370.85,2023-03-04 04:36:54,0,TX00025449
ACC000131,ACC004549,1091.38,2023-03-04 04:45:28,0,TX00025450
ACC004072,ACC004873,8971.22,2023-03-04 05:00:20,0,TX00025451
ACC004002,ACC003789,3101.83,2023-03-04 05:14:43,0,TX00025452
ACC002378,ACC001470,41.03,2023-03-04 05:18:59,0,TX00025453
ACC001675,ACC004731,161.54,2023-03-04 05:22:34,0,TX00025454
ACC004112,ACC000957,249.5,2023-03-04 05:31:31,0,TX00025455
ACC004345,ACC000637,620.57,2023-03-04 05:33:25,0,TX00025456
ACC003442,ACC001365,1230.26,2023-03-04 05:40:34,0,TX00025457
ACC001489,ACC004331,3849.87,2023-03-04 05:55:34,0,TX00025458
ACC000040,ACC003796,182.39,2023-03-04 05:59:12,0,TX00025459
ACC000247,ACC001494,248.49,2023-03-04 06:04:27,0,TX00025460
ACC004414,ACC002909,2382.38,2023-03-04 06:09:46,0,TX00025461
ACC002318,ACC002410,345.14,2023-03-04 06:20:36,0,TX00025462
ACC000013,ACC000834,1757.76,2023-03-04 06:21:46,0,TX00025463
ACC002041,ACC001300,200.28,2023-03-04 06:29:44,1,TX00025464
ACC002500,ACC001670,1753.21,2023-03-04 06:33:10,0,TX00025465
ACC001858,ACC004049,1492.15,2023-03-04 06:40:05,0,TX00025466
ACC000786,ACC000165,658.03,2023-03-04 06:42:49,0,TX00025467
ACC004691,ACC002176,482.95,2023-03-04 06:43:25,0,TX00025468
ACC001731,ACC001441,11810.3,2023-03-04 06:57:46,0,TX00025469
ACC003855,ACC000309,171.25,2023-03-04 07:13:14,0,TX00025470
ACC000661,ACC004743,426.71,2023-03-04 07:24:54,0,TX00025471
ACC002883,ACC004962,29.73,2023-03-04 07:29:05,0,TX00025472
ACC003960,ACC000760,4771.86,2023-03-04 07:31:08,0,TX00025473
ACC002606,ACC004495,27.76,2023-03-04 07:37:29,0,TX00025474
ACC004219,ACC004648,4090.32,2023-03-04 07:38:47,0,TX00025475
ACC003843,ACC003709,57.83,2023-03-04 07:52:34,0,TX00025476
ACC000762,ACC004086,3332.67,2023-03-04 07:56:38,0,TX00025477
ACC003643,ACC004696,1204.03,2023-03-04 08:03:47,0,TX00025478
ACC001221,ACC002050,709.81,2023-03-04 08:13:59,0,TX00025479
ACC002637,ACC001992,848.28,2023-03-04 08:23:46,0,TX00025480
ACC002716,ACC003509,1279.73,2023-03-04 08:28:37,0,TX00025481
ACC004748,ACC001213,9327.91,2023-03-04 08:40:50,0,TX00025482
ACC003267,ACC003876,352.3,2023-03-04 08:45:19,0,TX00025483
ACC004012,ACC003958,985.58,2023-03-04 08:46:50,0,TX00025484
ACC003920,ACC000130,773.18,2023-03-04 08:47:16,0,TX00025485
ACC003711,ACC000118,5905.4,2023-03-04 08:51:24,0,TX00025486
ACC001395,ACC004504,370.47,2023-03-04 08:54:10,0,TX00025487
ACC000733,ACC002869,11333.74,2023-03-04 08:55:27,0,TX00025488
ACC000182,ACC003355,360.47,2023-03-04 09:00:43,0,TX00025489
ACC002768,ACC004719,307.29,2023-03-04 09:06:21,0,TX00025490
ACC003266,ACC003031,260.08,2023-03-04 09:09:27,0,TX00025491
ACC000464,ACC003903,215.01,2023-03-04 09:13:08,0,TX00025492
ACC003446,ACC001955,1216.49,2023-03-04 09:33:30,0,TX00025493
ACC000380,ACC002044,10.0,2023-03-04 09:43:32,0,TX00025494
ACC003528,ACC003254,2080.42,2023-03-04 09:55:01,0,TX00025495
ACC002992,ACC001636,61.43,2023-03-04 09:58:14,0,TX00025496
ACC002502,ACC000040,1140.91,2023-03-04 10:18:13,0,TX00025497
ACC000837,ACC000454,566.94,2023-03-04 11:06:56,0,TX00025498
ACC001493,ACC000127,23.72,2023-03-04 11:07:23,0,TX00025499
ACC003841,ACC002033,11036.49,2023-03-04 11:17:58,0,TX00025500
ACC002351,ACC002364,7599.92,2023-03-04 11:26:48,0,TX00025501
ACC002424,ACC000698,458.43,2023-03-04 12:00:14,0,TX00025502
ACC001627,ACC004185,8194.06,2023-03-04 12:02:05,0,TX00025503
ACC004333,ACC003034,3064.96,2023-03-04 12:19:04,0,TX00025504
ACC003036,ACC002373,3338.96,2023-03-04 12:27:28,0,TX00025505
ACC002267,ACC000490,531.83,2023-03-04 12:35:28,0,TX00025506
ACC000667,ACC004209,47193.3,2023-03-04 12:36:07,0,TX00025507
ACC002022,ACC001103,175.79,2023-03-04 12:51:20,0,TX00025508
ACC001381,ACC002834,78.86,2023-03-04 12:54:25,0,TX00025509
ACC004938,ACC004636,1934.16,2023-03-04 13:15:44,0,TX00025510
ACC002758,ACC001426,570.33,2023-03-04 13:31:40,0,TX00025511
ACC000991,ACC004701,636.65,2023-03-04 13:33:29,0,TX00025512
ACC000889,ACC004304,154.89,2023-03-04 13:52:06,0,TX00025513
ACC002384,ACC003663,594.94,2023-03-04 13:56:35,0,TX00025514
ACC002085,ACC001236,1265.44,2023-03-04 13:57:00,0,TX00025515
ACC000990,ACC004103,5146.33,2023-03-04 14:31:15,0,TX00025516
ACC000037,ACC004547,1339.21,2023-03-04 14:33:54,0,TX00025517
ACC002827,ACC000191,431.53,2023-03-04 14:38:32,0,TX00025518
ACC003687,ACC004747,3157.22,2023-03-04 14:41:42,0,TX00025519
ACC003442,ACC003680,2109.8,2023-03-04 14:47:04,0,TX00025520
ACC000622,ACC000584,71.69,2023-03-04 14:48:55,0,TX00025521
ACC002030,ACC003316,143.47,2023-03-04 14:55:52,0,TX00025522
ACC004011,ACC003371,39814.82,2023-03-04 15:03:37,0,TX00025523
ACC002675,ACC004021,8690.49,2023-03-04 15:13:20,0,TX00025524
ACC001632,ACC001923,109.69,2023-03-04 15:22:30,0,TX00025525
ACC001023,ACC003530,348.04,2023-03-04 15:24:09,0,TX00025526
ACC004017,ACC003819,315.0,2023-03-04 15:25:37,0,TX00025527
ACC004559,ACC003822,142.79,2023-03-04 15:30:28,0,TX00025528
ACC000208,ACC002755,551.02,2023-03-04 15:34:56,0,TX00025529
ACC004998,ACC003714,207.62,2023-03-04 15:36:51,0,TX00025530
ACC003919,ACC002583,13.46,2023-03-04 15:40:03,1,TX00025531
ACC000247,ACC003463,4003.33,2023-03-04 15:41:37,0,TX00025532
ACC002881,ACC003730,51.99,2023-03-04 15:46:33,0,TX00025533
ACC001940,ACC002693,3279.74,2023-03-04 15:48:43,0,TX00025534
ACC002736,ACC003774,23105.24,2023-03-04 15:53:28,0,TX00025535
ACC001822,ACC002202,632.68,2023-03-04 16:06:50,0,TX00025536
ACC001536,ACC002526,4164.16,2023-03-04 16:09:48,0,TX00025537
ACC001142,ACC002422,863.76,2023-03-04 16:12:27,0,TX00025538
ACC004185,ACC000490,10.0,2023-03-04 16:18:04,0,TX00025539
ACC002221,ACC002471,481.67,2023-03-04 16:19:13,0,TX00025540
ACC004571,ACC000804,252.4,2023-03-04 16:33:06,0,TX00025541
ACC003273,ACC004613,700.2,2023-03-04 16:37:21,0,TX00025542
ACC000826,ACC000124,1784.81,2023-03-04 16:39:17,0,TX00025543
ACC002325,ACC003985,1544.26,2023-03-04 16:40:44,0,TX00025544
ACC000760,ACC000964,2639.83,2023-03-04 16:44:46,0,TX00025545
ACC004866,ACC002932,187.17,2023-03-04 16:49:40,0,TX00025546
ACC002113,ACC003903,4000.71,2023-03-04 16:49:42,0,TX00025547
ACC003166,ACC002617,229.24,2023-03-04 16:52:44,0,TX00025548
ACC000932,ACC003890,253.73,2023-03-04 16:58:16,0,TX00025549
ACC001764,ACC000986,446.66,2023-03-04 16:59:48,0,TX00025550
ACC004040,ACC001784,999.82,2023-03-04 17:08:27,0,TX00025551
ACC004543,ACC000228,487.25,2023-03-04 17:18:54,0,TX00025552
ACC001497,ACC003373,145.24,2023-03-04 17:26:42,0,TX00025553
ACC001969,ACC000225,1338.99,2023-03-04 17:33:08,0,TX00025554
ACC002495,ACC004880,369.65,2023-03-04 17:48:13,0,TX00025555
ACC004351,ACC003050,32.93,2023-03-04 17:49:45,0,TX00025556
ACC002631,ACC000045,245.43,2023-03-04 17:51:10,0,TX00025557
ACC002323,ACC004920,145.79,2023-03-04 17:56:24,0,TX00025558
ACC001477,ACC004125,539.07,2023-03-04 18:01:14,0,TX00025559
ACC003068,ACC001761,109.93,2023-03-04 18:02:58,0,TX00025560
ACC001121,ACC000247,3035.16,2023-03-04 18:03:58,0,TX00025561
ACC003020,ACC003773,3751.36,2023-03-04 18:09:24,0,TX00025562
ACC000488,ACC002774,1175.55,2023-03-04 18:14:23,0,TX00025563
ACC003187,ACC003772,876.08,2023-03-04 18:24:20,0,TX00025564
ACC001820,ACC001211,586.0,2023-03-04 18:30:17,0,TX00025565
ACC002292,ACC000197,1677.81,2023-03-04 18:33:23,1,TX00025566
ACC000762,ACC003952,2024.64,2023-03-04 18:36:10,0,TX00025567
ACC003189,ACC004430,574.53,2023-03-04 18:48:06,0,TX00025568
ACC001671,ACC000560,2113.18,2023-03-04 18:52:45,0,TX00025569
ACC003767,ACC001631,146.51,2023-03-04 18:57:43,0,TX00025570
ACC003606,ACC000308,4105.37,2023-03-04 19:01:53,0,TX00025571
ACC004814,ACC004131,19.27,2023-03-04 19:02:08,0,TX00025572
ACC001196,ACC001791,319.41,2023-03-04 19:07:39,0,TX00025573
ACC002142,ACC000372,1162.65,2023-03-04 19:16:25,0,TX00025574
ACC001439,ACC001318,158.3,2023-03-04 19:23:56,0,TX00025575
ACC000816,ACC004299,298.02,2023-03-04 19:40:59,0,TX00025576
ACC003865,ACC002122,199.23,2023-03-04 19:47:47,0,TX00025577
ACC002062,ACC003782,800.84,2023-03-04 19:48:07,0,TX00025578
ACC003023,ACC004825,351.32,2023-03-04 19:54:08,0,TX00025579
ACC000615,ACC001910,974.02,2023-03-04 20:05:43,0,TX00025580
ACC001998,ACC000264,874.04,2023-03-04 20:17:34,0,TX00025581
ACC002215,ACC000647,502.67,2023-03-04 20:33:33,1,TX00025582
ACC001069,ACC004360,275.98,2023-03-04 20:47:09,0,TX00025583
ACC001669,ACC002740,274.25,2023-03-04 20:59:31,0,TX00025584
ACC002975,ACC004474,67.7,2023-03-04 21:12:16,0,TX00025585
ACC004437,ACC003812,264.71,2023-03-04 21:12:43,0,TX00025586
ACC002546,ACC003598,50000.0,2023-03-04 21:13:36,0,TX00025587
ACC003837,ACC003181,34.8,2023-03-04 21:16:12,0,TX00025588
ACC002219,ACC004674,1609.8,2023-03-04 21:18:25,0,TX00025589
ACC003986,ACC004426,33.46,2023-03-04 21:23:33,0,TX00025590
ACC000694,ACC004288,69.01,2023-03-04 21:26:17,0,TX00025591
ACC000440,ACC000674,99.28,2023-03-04 21:28:19,0,TX00025592
ACC000697,ACC004828,25.44,2023-03-04 21:31:05,0,TX00025593
ACC003976,ACC000462,488.31,2023-03-04 21:32:52,0,TX00025594
ACC002452,ACC003808,12.59,2023-03-04 21:35:25,0,TX00025595
ACC002133,ACC003193,214.7,2023-03-04 21:36:39,0,TX00025596
ACC001690,ACC004472,397.56,2023-03-04 21:41:26,0,TX00025597
ACC003205,ACC003272,140.84,2023-03-04 21:41:51,0,TX00025598
ACC003409,ACC000082,42.31,2023-03-04 21:52:25,0,TX00025599
ACC001797,ACC003036,314.46,2023-03-04 21:57:52,0,TX00025600
ACC001754,ACC002449,86.17,2023-03-04 22:02:20,0,TX00025601
ACC000976,ACC004004,287.07,2023-03-04 22:13:05,0,TX00025602
ACC003915,ACC001385,647.27,2023-03-04 22:13:21,0,TX00025603
ACC001077,ACC003967,160.93,2023-03-04 22:15:46,0,TX00025604
ACC003122,ACC004973,43.51,2023-03-04 22:19:55,0,TX00025605
ACC000296,ACC002880,6830.81,2023-03-04 22:26:36,0,TX00025606
ACC003856,ACC000955,1097.06,2023-03-04 22:27:02,0,TX00025607
ACC002116,ACC002883,2972.89,2023-03-04 22:27:27,0,TX00025608
ACC004335,ACC000263,13.62,2023-03-04 22:29:50,0,TX00025609
ACC002552,ACC004737,1257.05,2023-03-04 22:30:28,0,TX00025610
ACC003735,ACC002991,748.32,2023-03-04 22:36:24,0,TX00025611
ACC003362,ACC003070,196.98,2023-03-04 22:48:46,0,TX00025612
ACC000803,ACC000779,677.48,2023-03-04 22:50:39,0,TX00025613
ACC002719,ACC002798,3049.53,2023-03-04 22:59:19,0,TX00025614
ACC002903,ACC004368,165.54,2023-03-04 23:04:15,0,TX00025615
ACC003797,ACC004243,46.16,2023-03-04 23:10:04,0,TX00025616
ACC001878,ACC000877,77.15,2023-03-04 23:14:56,0,TX00025617
ACC004886,ACC003143,287.52,2023-03-04 23:28:26,0,TX00025618
ACC002899,ACC003480,50000.0,2023-03-04 23:31:18,0,TX00025619
ACC004176,ACC003949,596.29,2023-03-04 23:32:24,0,TX00025620
ACC000820,ACC004174,103.25,2023-03-04 23:33:36,0,TX00025621
ACC002144,ACC000584,747.14,2023-03-04 23:39:31,0,TX00025622
ACC001960,ACC001597,791.4,2023-03-04 23:40:05,1,TX00025623
ACC001856,ACC003524,13575.84,2023-03-04 23:45:22,0,TX00025624
ACC000052,ACC002808,1284.85,2023-03-04 23:48:43,0,TX00025625
ACC004005,ACC004633,1990.22,2023-03-04 23:59:48,0,TX00025626
ACC000860,ACC000107,146.63,2023-03-05 00:00:33,0,TX00025627
ACC004390,ACC001261,502.79,2023-03-05 00:14:30,0,TX00025628
ACC002171,ACC003345,616.25,2023-03-05 00:20:46,0,TX00025629
ACC001480,ACC004735,3309.89,2023-03-05 00:25:01,0,TX00025630
ACC000784,ACC000394,43.4,2023-03-05 00:26:24,0,TX00025631
ACC004739,ACC001527,584.06,2023-03-05 00:32:23,0,TX00025632
ACC000572,ACC004805,106.73,2023-03-05 00:36:41,0,TX00025633
ACC004970,ACC001106,87.51,2023-03-05 00:46:24,1,TX00025634
ACC003754,ACC002215,2551.2,2023-03-05 00:50:41,0,TX00025635
ACC003009,ACC004490,47.88,2023-03-05 00:50:44,0,TX00025636
ACC004667,ACC001261,792.31,2023-03-05 01:14:00,0,TX00025637
ACC001880,ACC004545,418.56,2023-03-05 01:17:12,0,TX00025638
ACC002651,ACC001981,116.59,2023-03-05 01:26:49,0,TX00025639
ACC004864,ACC001310,75.48,2023-03-05 01:33:27,0,TX00025640
ACC004610,ACC001676,973.36,2023-03-05 01:37:37,0,TX00025641
ACC002350,ACC004378,2057.12,2023-03-05 01:38:28,0,TX00025642
ACC003094,ACC000208,2914.79,2023-03-05 01:43:00,0,TX00025643
ACC001616,ACC004899,791.74,2023-03-05 01:48:13,0,TX00025644
ACC004255,ACC001699,524.54,2023-03-05 01:55:12,0,TX00025645
ACC003305,ACC001076,5521.55,2023-03-05 01:59:05,0,TX00025646
ACC001802,ACC001374,648.13,2023-03-05 02:15:00,0,TX00025647
ACC002243,ACC004532,1867.76,2023-03-05 02:17:48,0,TX00025648
ACC002473,ACC002026,485.61,2023-03-05 02:22:42,0,TX00025649
ACC003015,ACC000703,2943.81,2023-03-05 02:36:05,0,TX00025650
ACC001702,ACC000016,50000.0,2023-03-05 02:42:00,1,TX00025651
ACC004455,ACC002016,6735.26,2023-03-05 02:48:51,0,TX00025652
ACC000796,ACC002701,762.92,2023-03-05 02:57:35,0,TX00025653
ACC002513,ACC004513,333.16,2023-03-05 02:57:54,0,TX00025654
ACC000723,ACC003851,42.84,2023-03-05 02:58:23,0,TX00025655
ACC003434,ACC001964,259.59,2023-03-05 03:02:33,0,TX00025656
ACC003610,ACC003672,667.52,2023-03-05 03:03:08,0,TX00025657
ACC001552,ACC001015,335.79,2023-03-05 03:10:14,0,TX00025658
ACC003003,ACC001047,1864.2,2023-03-05 03:58:47,0,TX00025659
ACC001367,ACC001714,1041.8,2023-03-05 03:59:17,0,TX00025660
ACC003759,ACC003528,3222.56,2023-03-05 04:01:20,0,TX00025661
ACC003343,ACC004956,1413.78,2023-03-05 04:04:41,0,TX00025662
ACC001530,ACC000215,22583.78,2023-03-05 04:42:07,0,TX00025663
ACC002803,ACC002776,11312.95,2023-03-05 04:50:19,1,TX00025664
ACC004053,ACC003176,16.59,2023-03-05 05:08:02,0,TX00025665
ACC001252,ACC004983,50000.0,2023-03-05 05:09:14,0,TX00025666
ACC004989,ACC003439,547.4,2023-03-05 05:16:58,0,TX00025667
ACC000961,ACC000063,194.39,2023-03-05 05:20:32,0,TX00025668
ACC002159,ACC001820,2893.64,2023-03-05 05:25:55,0,TX00025669
ACC002880,ACC004292,156.18,2023-03-05 05:42:29,0,TX00025670
ACC002003,ACC001376,362.36,2023-03-05 05:49:50,0,TX00025671
ACC002806,ACC003633,1220.95,2023-03-05 05:52:21,0,TX00025672
ACC000231,ACC000959,102.88,2023-03-05 05:58:17,0,TX00025673
ACC000093,ACC003102,672.29,2023-03-05 06:02:32,0,TX00025674
ACC000163,ACC000977,301.23,2023-03-05 06:06:59,0,TX00025675
ACC004544,ACC002243,1503.49,2023-03-05 06:13:55,1,TX00025676
ACC003241,ACC003272,84.38,2023-03-05 06:17:25,0,TX00025677
ACC003767,ACC001063,144.68,2023-03-05 06:21:39,0,TX00025678
ACC000599,ACC001054,76.65,2023-03-05 06:32:05,0,TX00025679
ACC002357,ACC001606,217.94,2023-03-05 06:32:36,0,TX00025680
ACC004228,ACC001111,9808.96,2023-03-05 06:41:17,0,TX00025681
ACC003974,ACC003876,10.0,2023-03-05 06:44:11,0,TX00025682
ACC002968,ACC003526,498.08,2023-03-05 06:49:31,0,TX00025683
ACC000282,ACC000562,137.05,2023-03-05 07:04:15,0,TX00025684
ACC004244,ACC000398,905.57,2023-03-05 07:05:26,0,TX00025685
ACC004901,ACC002922,114.94,2023-03-05 07:06:15,0,TX00025686
ACC003078,ACC004116,2139.47,2023-03-05 07:09:22,0,TX00025687
ACC001323,ACC003562,1300.72,2023-03-05 07:17:22,0,TX00025688
ACC001339,ACC000911,4528.9,2023-03-05 07:21:15,0,TX00025689
ACC002537,ACC002894,2300.47,2023-03-05 07:25:55,0,TX00025690
ACC000745,ACC004694,15489.77,2023-03-05 07:36:28,0,TX00025691
ACC000791,ACC004953,105.5,2023-03-05 07:46:06,0,TX00025692
ACC001054,ACC001245,211.69,2023-03-05 07:47:17,0,TX00025693
ACC004988,ACC004750,704.14,2023-03-05 07:48:38,0,TX00025694
ACC001119,ACC002425,100.6,2023-03-05 07:52:58,0,TX00025695
ACC001108,ACC001002,1076.18,2023-03-05 07:53:45,0,TX00025696
ACC004689,ACC003682,129.48,2023-03-05 08:13:16,0,TX00025697
ACC003166,ACC002604,792.76,2023-03-05 08:15:49,0,TX00025698
ACC002118,ACC003156,285.0,2023-03-05 08:23:47,0,TX00025699
ACC000630,ACC002680,106.9,2023-03-05 08:27:27,0,TX00025700
ACC000757,ACC002737,1216.62,2023-03-05 08:41:17,0,TX00025701
ACC001871,ACC000665,204.63,2023-03-05 08:48:54,0,TX00025702
ACC000798,ACC001562,552.92,2023-03-05 08:51:32,1,TX00025703
ACC002581,ACC004879,701.36,2023-03-05 09:05:55,0,TX00025704
ACC004134,ACC001803,9861.44,2023-03-05 09:16:21,0,TX00025705
ACC001913,ACC000594,311.95,2023-03-05 09:17:50,0,TX00025706
ACC003708,ACC000561,413.5,2023-03-05 09:22:10,0,TX00025707
ACC004417,ACC004225,6893.1,2023-03-05 09:26:13,0,TX00025708
ACC001337,ACC004309,771.71,2023-03-05 09:28:00,1,TX00025709
ACC000547,ACC003425,296.77,2023-03-05 09:50:46,0,TX00025710
ACC000908,ACC004005,1652.61,2023-03-05 09:54:39,0,TX00025711
ACC003022,ACC004609,402.51,2023-03-05 10:00:33,0,TX00025712
ACC003538,ACC000915,5979.7,2023-03-05 10:34:38,0,TX00025713
ACC002630,ACC002455,129.05,2023-03-05 10:40:53,0,TX00025714
ACC000576,ACC001143,314.36,2023-03-05 10:50:41,0,TX00025715
ACC000191,ACC003817,979.85,2023-03-05 11:09:15,0,TX00025716
ACC001669,ACC004305,1223.02,2023-03-05 11:18:10,0,TX00025717
ACC004127,ACC003219,47.62,2023-03-05 11:36:00,1,TX00025718
ACC002572,ACC003349,67.98,2023-03-05 11:48:45,0,TX00025719
ACC001152,ACC000008,66.58,2023-03-05 12:06:14,0,TX00025720
ACC004780,ACC002029,1402.43,2023-03-05 12:08:12,0,TX00025721
ACC001418,ACC004298,144.04,2023-03-05 12:27:24,0,TX00025722
ACC000629,ACC000671,60.6,2023-03-05 12:34:59,0,TX00025723
ACC002993,ACC000581,379.5,2023-03-05 12:39:08,0,TX00025724
ACC002872,ACC000387,3517.78,2023-03-05 12:40:48,0,TX00025725
ACC004748,ACC000279,258.41,2023-03-05 12:54:46,0,TX00025726
ACC002710,ACC003644,172.06,2023-03-05 13:01:20,0,TX00025727
ACC003431,ACC001658,494.68,2023-03-05 13:01:26,0,TX00025728
ACC003677,ACC004011,471.11,2023-03-05 13:37:21,0,TX00025729
ACC000280,ACC004408,377.26,2023-03-05 13:37:54,0,TX00025730
ACC002827,ACC004617,3784.59,2023-03-05 13:38:40,0,TX00025731
ACC003016,ACC004995,1705.12,2023-03-05 13:46:17,0,TX00025732
ACC004717,ACC001495,457.54,2023-03-05 13:46:18,0,TX00025733
ACC002365,ACC004987,52.72,2023-03-05 13:47:36,0,TX00025734
ACC000706,ACC001388,660.56,2023-03-05 14:06:01,0,TX00025735
ACC001940,ACC000560,12986.54,2023-03-05 14:06:48,0,TX00025736
ACC000618,ACC004744,1754.39,2023-03-05 14:08:03,0,TX00025737
ACC002267,ACC001129,745.11,2023-03-05 14:09:24,0,TX00025738
ACC003868,ACC000536,50000.0,2023-03-05 14:09:53,0,TX00025739
ACC002939,ACC001141,18663.31,2023-03-05 14:20:15,0,TX00025740
ACC003983,ACC002309,2347.96,2023-03-05 14:25:07,1,TX00025741
ACC003343,ACC003993,1321.25,2023-03-05 14:25:44,0,TX00025742
ACC001412,ACC003105,639.34,2023-03-05 14:26:43,0,TX00025743
ACC001541,ACC001682,4044.68,2023-03-05 14:36:08,0,TX00025744
ACC002904,ACC001458,10.0,2023-03-05 14:41:05,1,TX00025745
ACC001911,ACC001849,799.8,2023-03-05 14:43:05,0,TX00025746
ACC002253,ACC000462,88.15,2023-03-05 14:53:34,1,TX00025747
ACC004062,ACC001543,12266.44,2023-03-05 14:53:43,0,TX00025748
ACC002623,ACC000989,143.78,2023-03-05 15:00:41,0,TX00025749
ACC002959,ACC003212,22.61,2023-03-05 15:05:21,0,TX00025750
ACC002198,ACC000168,503.57,2023-03-05 15:08:19,1,TX00025751
ACC004480,ACC003859,10979.07,2023-03-05 15:12:25,0,TX00025752
ACC000779,ACC004890,13.87,2023-03-05 15:22:00,0,TX00025753
ACC002313,ACC004898,5720.43,2023-03-05 15:27:33,0,TX00025754
ACC001041,ACC002600,4106.52,2023-03-05 15:41:43,0,TX00025755
ACC000285,ACC001211,320.86,2023-03-05 15:41:54,0,TX00025756
ACC000251,ACC002815,25973.52,2023-03-05 16:00:18,0,TX00025757
ACC002264,ACC004331,2452.93,2023-03-05 16:02:25,0,TX00025758
ACC003095,ACC001928,598.21,2023-03-05 16:12:27,0,TX00025759
ACC004803,ACC002125,2042.84,2023-03-05 16:27:25,0,TX00025760
ACC003326,ACC002484,329.65,2023-03-05 16:30:19,0,TX00025761
ACC002702,ACC002342,3305.78,2023-03-05 16:35:29,0,TX00025762
ACC002970,ACC000030,67.68,2023-03-05 16:37:02,0,TX00025763
ACC001678,ACC004684,4387.23,2023-03-05 16:40:09,0,TX00025764
ACC002813,ACC001875,765.06,2023-03-05 16:46:47,0,TX00025765
ACC000508,ACC001514,440.76,2023-03-05 16:50:01,0,TX00025766
ACC000502,ACC001819,190.26,2023-03-05 17:00:26,0,TX00025767
ACC000229,ACC003085,1297.28,2023-03-05 17:09:59,0,TX00025768
ACC002540,ACC001188,3793.04,2023-03-05 17:11:26,0,TX00025769
ACC003158,ACC001085,612.19,2023-03-05 17:18:26,0,TX00025770
ACC003079,ACC000508,237.45,2023-03-05 17:20:53,0,TX00025771
ACC001174,ACC002947,96.71,2023-03-05 17:40:24,0,TX00025772
ACC003887,ACC000033,2084.03,2023-03-05 17:43:32,0,TX00025773
ACC000155,ACC003123,405.09,2023-03-05 17:53:06,0,TX00025774
ACC003505,ACC003723,486.7,2023-03-05 17:55:41,0,TX00025775
ACC000690,ACC000570,341.54,2023-03-05 17:57:35,0,TX00025776
ACC000069,ACC003727,115.15,2023-03-05 17:57:59,0,TX00025777
ACC000088,ACC004019,196.05,2023-03-05 17:59:27,0,TX00025778
ACC004194,ACC001461,6274.33,2023-03-05 18:01:28,0,TX00025779
ACC003284,ACC004909,444.39,2023-03-05 18:03:56,0,TX00025780
ACC002450,ACC004692,10.88,2023-03-05 18:13:10,0,TX00025781
ACC002021,ACC004929,2958.8,2023-03-05 18:38:09,0,TX00025782
ACC001345,ACC000547,655.5,2023-03-05 18:51:41,0,TX00025783
ACC000571,ACC003418,7174.6,2023-03-05 18:53:46,0,TX00025784
ACC001620,ACC004780,3676.07,2023-03-05 19:02:46,0,TX00025785
ACC000476,ACC000744,536.06,2023-03-05 19:03:22,0,TX00025786
ACC004728,ACC002322,8519.46,2023-03-05 19:12:34,0,TX00025787
ACC003833,ACC004553,105.25,2023-03-05 19:20:59,0,TX00025788
ACC003289,ACC003141,395.12,2023-03-05 19:29:40,0,TX00025789
ACC000640,ACC001584,549.19,2023-03-05 19:31:56,0,TX00025790
ACC002893,ACC002012,329.73,2023-03-05 19:35:07,0,TX00025791
ACC001445,ACC002356,15.93,2023-03-05 19:39:34,0,TX00025792
ACC003664,ACC004112,270.82,2023-03-05 19:48:22,0,TX00025793
ACC004593,ACC003125,1658.06,2023-03-05 19:58:28,0,TX00025794
ACC002876,ACC002894,488.95,2023-03-05 19:59:10,0,TX00025795
ACC000184,ACC004263,36.17,2023-03-05 20:03:32,0,TX00025796
ACC002276,ACC000795,4422.97,2023-03-05 20:45:37,0,TX00025797
ACC000144,ACC001416,307.64,2023-03-05 20:59:50,0,TX00025798
ACC004164,ACC003906,3400.7,2023-03-05 21:09:10,0,TX00025799
ACC003730,ACC003913,355.19,2023-03-05 21:18:02,0,TX00025800
ACC002692,ACC001185,518.41,2023-03-05 21:38:47,0,TX00025801
ACC003286,ACC003558,10.0,2023-03-05 21:47:59,0,TX00025802
ACC002656,ACC000073,81.1,2023-03-05 21:48:06,0,TX00025803
ACC000261,ACC002436,104.61,2023-03-05 21:58:53,0,TX00025804
ACC001702,ACC000369,112.58,2023-03-05 22:24:13,1,TX00025805
ACC002888,ACC001043,16.51,2023-03-05 22:31:38,0,TX00025806
ACC001318,ACC003903,2182.15,2023-03-05 22:32:27,0,TX00025807
ACC002547,ACC001889,525.59,2023-03-05 22:45:14,0,TX00025808
ACC002292,ACC000987,188.64,2023-03-05 22:48:58,1,TX00025809
ACC002346,ACC000416,1021.56,2023-03-05 22:58:40,0,TX00025810
ACC000853,ACC003666,3299.72,2023-03-05 23:07:36,0,TX00025811
ACC003078,ACC000627,46188.13,2023-03-05 23:10:27,0,TX00025812
ACC004874,ACC001199,14.36,2023-03-05 23:20:25,0,TX00025813
ACC004948,ACC000111,65.99,2023-03-05 23:30:31,0,TX00025814
ACC002724,ACC003723,125.69,2023-03-05 23:30:35,0,TX00025815
ACC002677,ACC003052,2304.11,2023-03-05 23:35:25,0,TX00025816
ACC000180,ACC001265,963.12,2023-03-05 23:45:30,0,TX00025817
